OfftakeName,Month,Year,Week,transaction_date,transaction_sum,transaction_avg
Water Ordering - 32299,8,2023,33,8/17/2023,461.6732483,461.6732483
Water Ordering - 32302,8,2023,33,8/17/2023,557.9982605,16.9090382
Water Ordering - 32305,8,2023,33,8/17/2023,3077.831146,102.5943715
Water Ordering - 32321,8,2023,33,8/17/2023,230.031601,230.031601
Water Ordering - 32322,8,2023,33,8/17/2023,,
Water Ordering - 32326,8,2023,33,8/17/2023,0,0
Water Ordering - 32330,8,2023,33,8/17/2023,6045.341949,91.59609014
Water Ordering - 32333,8,2023,33,8/17/2023,1952.670914,48.81677284
Water Ordering - 32340,8,2023,33,8/17/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,33,8/17/2023,,
Water Ordering - 32344,8,2023,33,8/17/2023,229.262207,229.262207
Water Ordering - 32345,8,2023,33,8/17/2023,36.30511475,36.30511475
Water Ordering - 68013,8,2023,33,8/17/2023,1030.696758,32.2092737
Water Ordering - 85698,8,2023,33,8/17/2023,0,0
Water Ordering - 96147,8,2023,33,8/17/2023,9326.707901,131.3620831
Water Ordering - 2000023,8,2023,33,8/17/2023,46538.8139,484.7793115
Water Ordering - 32364,8,2023,33,8/17/2023,9475.205276,141.4209743
Water Ordering - 32367,8,2023,33,8/17/2023,50852.55731,529.7141387
Water Ordering - 32368,8,2023,33,8/17/2023,1.017402411,1.017402411
Water Ordering - 32374,8,2023,33,8/17/2023,116.9792328,116.9792328
Water Ordering - 32375,8,2023,33,8/17/2023,75.6852951,75.6852951
Water Ordering - 32376,8,2023,33,8/17/2023,110.153389,110.153389
Water Ordering - 32378,8,2023,33,8/17/2023,916.0192261,916.0192261
Water Ordering - 68027,8,2023,33,8/17/2023,7.751360893,7.751360893
Water Ordering - 32286,8,2023,33,8/18/2023,149.7041016,149.7041016
Water Ordering - 32287,8,2023,33,8/18/2023,664.5013428,664.5013428
Water Ordering - 32296,8,2023,33,8/18/2023,22.19117928,22.19117928
Water Ordering - 32299,8,2023,33,8/18/2023,461.6732483,461.6732483
Water Ordering - 32302,8,2023,33,8/18/2023,1454.006079,19.38674772
Water Ordering - 32305,8,2023,33,8/18/2023,1138.252892,103.4775356
Water Ordering - 32321,8,2023,33,8/18/2023,14908.04997,232.9382808
Water Ordering - 32322,8,2023,33,8/18/2023,,
Water Ordering - 32326,8,2023,33,8/18/2023,0,0
Water Ordering - 32330,8,2023,33,8/18/2023,6216.189087,94.18468314
Water Ordering - 32333,8,2023,33,8/18/2023,1736.749771,49.62142203
Water Ordering - 32340,8,2023,33,8/18/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,33,8/18/2023,,
Water Ordering - 32344,8,2023,33,8/18/2023,229.2623291,229.2623291
Water Ordering - 32345,8,2023,33,8/18/2023,36.30511475,36.30511475
Water Ordering - 68013,8,2023,33,8/18/2023,361.3941193,32.85401084
Water Ordering - 85698,8,2023,33,8/18/2023,0,0
Water Ordering - 96147,8,2023,33,8/18/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,33,8/18/2023,29758.65683,487.8468333
Water Ordering - 32364,8,2023,33,8/18/2023,7579.156326,143.0029496
Water Ordering - 32367,8,2023,33,8/18/2023,51142.95898,532.7391561
Water Ordering - 32368,8,2023,33,8/18/2023,1.017402411,1.017402411
Water Ordering - 32374,8,2023,33,8/18/2023,116.9792328,116.9792328
Water Ordering - 32375,8,2023,33,8/18/2023,75.6852951,75.6852951
Water Ordering - 32376,8,2023,33,8/18/2023,110.153389,110.153389
Water Ordering - 32378,8,2023,33,8/18/2023,916.0192261,916.0192261
Water Ordering - 68027,8,2023,33,8/18/2023,7.751360893,7.751360893
Water Ordering - 32286,8,2023,33,8/19/2023,149.7041016,149.7041016
Water Ordering - 32287,8,2023,33,8/19/2023,664.5013428,664.5013428
Water Ordering - 32296,8,2023,33,8/19/2023,22.19117928,22.19117928
Water Ordering - 32299,8,2023,33,8/19/2023,9240.097321,462.004866
Water Ordering - 32302,8,2023,33,8/19/2023,996.1305332,22.13623407
Water Ordering - 32305,8,2023,33,8/19/2023,5558.91024,104.8850989
Water Ordering - 32321,8,2023,33,8/19/2023,19635.23692,239.4541088
Water Ordering - 32322,8,2023,33,8/19/2023,,
Water Ordering - 32326,8,2023,33,8/19/2023,0,0
Water Ordering - 32330,8,2023,33,8/19/2023,2399.628258,95.98513031
Water Ordering - 32333,8,2023,33,8/19/2023,49.99086761,49.99086761
Water Ordering - 32340,8,2023,33,8/19/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,33,8/19/2023,,
Water Ordering - 32344,8,2023,33,8/19/2023,229.2623291,229.2623291
Water Ordering - 32345,8,2023,33,8/19/2023,512.310894,36.59363529
Water Ordering - 68013,8,2023,33,8/19/2023,331.5974846,33.15974846
Water Ordering - 85698,8,2023,33,8/19/2023,0,0
Water Ordering - 96147,8,2023,33,8/19/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,33,8/19/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,33,8/19/2023,143.7058868,143.7058868
Water Ordering - 32367,8,2023,33,8/19/2023,51434.40326,535.775034
Water Ordering - 32368,8,2023,33,8/19/2023,1.017402411,1.017402411
Water Ordering - 32374,8,2023,33,8/19/2023,116.9792328,116.9792328
Water Ordering - 32375,8,2023,33,8/19/2023,75.6852951,75.6852951
Water Ordering - 32376,8,2023,33,8/19/2023,110.153389,110.153389
Water Ordering - 32378,8,2023,33,8/19/2023,916.0192261,916.0192261
Water Ordering - 68027,8,2023,33,8/19/2023,187.546979,8.154216476
Water Ordering - 32286,8,2023,34,8/20/2023,2248.493225,149.8995483
Water Ordering - 32287,8,2023,34,8/20/2023,664.5013428,664.5013428
Water Ordering - 32296,8,2023,34,8/20/2023,22.19117928,22.19117928
Water Ordering - 32299,8,2023,34,8/20/2023,462.317749,462.317749
Water Ordering - 32302,8,2023,34,8/20/2023,658.0962257,23.50343663
Water Ordering - 32305,8,2023,34,8/20/2023,3629.331001,106.7450294
Water Ordering - 32321,8,2023,34,8/20/2023,243.0151215,243.0151215
Water Ordering - 32322,8,2023,34,8/20/2023,,
Water Ordering - 32326,8,2023,34,8/20/2023,0,0
Water Ordering - 32330,8,2023,34,8/20/2023,96.47668457,96.47668457
Water Ordering - 32333,8,2023,34,8/20/2023,49.99086761,49.99086761
Water Ordering - 32340,8,2023,34,8/20/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/20/2023,,
Water Ordering - 32344,8,2023,34,8/20/2023,229.2623291,229.2623291
Water Ordering - 32345,8,2023,34,8/20/2023,819.9515152,37.27052342
Water Ordering - 68013,8,2023,34,8/20/2023,368.2771225,33.47973841
Water Ordering - 85698,8,2023,34,8/20/2023,0,0
Water Ordering - 96147,8,2023,34,8/20/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/20/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/20/2023,143.7058868,143.7058868
Water Ordering - 32367,8,2023,34,8/20/2023,51722.02948,538.7711404
Water Ordering - 32368,8,2023,34,8/20/2023,1.017402411,1.017402411
Water Ordering - 32374,8,2023,34,8/20/2023,116.9792328,116.9792328
Water Ordering - 32375,8,2023,34,8/20/2023,75.6852951,75.6852951
Water Ordering - 32376,8,2023,34,8/20/2023,110.153389,110.153389
Water Ordering - 32378,8,2023,34,8/20/2023,916.0192261,916.0192261
Water Ordering - 68027,8,2023,34,8/20/2023,8.52827549,8.52827549
Water Ordering - 32286,8,2023,34,8/21/2023,3308.351776,150.3796262
Water Ordering - 32287,8,2023,34,8/21/2023,20627.53308,665.4042929
Water Ordering - 32296,8,2023,34,8/21/2023,1184.361057,23.68722115
Water Ordering - 32299,8,2023,34,8/21/2023,16202.40375,462.9258214
Water Ordering - 32302,8,2023,34,8/21/2023,580.843359,24.20180662
Water Ordering - 32305,8,2023,34,8/21/2023,6854.870178,108.8074631
Water Ordering - 32321,8,2023,34,8/21/2023,243.0151215,243.0151215
Water Ordering - 32322,8,2023,34,8/21/2023,,
Water Ordering - 32326,8,2023,34,8/21/2023,0,0
Water Ordering - 32330,8,2023,34,8/21/2023,3106.931274,97.09160233
Water Ordering - 32333,8,2023,34,8/21/2023,49.99086761,49.99086761
Water Ordering - 32340,8,2023,34,8/21/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/21/2023,,
Water Ordering - 32344,8,2023,34,8/21/2023,229.2623291,229.2623291
Water Ordering - 32345,8,2023,34,8/21/2023,722.8059464,38.04241823
Water Ordering - 68013,8,2023,34,8/21/2023,270.2497253,33.78121567
Water Ordering - 85698,8,2023,34,8/21/2023,0,0
Water Ordering - 96147,8,2023,34,8/21/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/21/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/21/2023,143.7058868,143.7058868
Water Ordering - 32367,8,2023,34,8/21/2023,52003.14484,541.6994254
Water Ordering - 32368,8,2023,34,8/21/2023,1.017402411,1.017402411
Water Ordering - 32374,8,2023,34,8/21/2023,1523.874474,117.2211134
Water Ordering - 32375,8,2023,34,8/21/2023,4363.359406,76.55016501
Water Ordering - 32376,8,2023,34,8/21/2023,6451.489861,111.2325838
Water Ordering - 32378,8,2023,34,8/21/2023,916.0192261,916.0192261
Water Ordering - 68027,8,2023,34,8/21/2023,290.7584991,9.086203098
Water Ordering - 32286,8,2023,34,8/22/2023,2413.190353,150.8243971
Water Ordering - 32287,8,2023,34,8/22/2023,25345.72833,666.9928509
Water Ordering - 32296,8,2023,34,8/22/2023,1251.614122,26.63008771
Water Ordering - 32299,8,2023,34,8/22/2023,8362.404266,464.5780148
Water Ordering - 32302,8,2023,34,8/22/2023,596.7824345,24.86593477
Water Ordering - 32305,8,2023,34,8/22/2023,6811.389572,111.6621241
Water Ordering - 32321,8,2023,34,8/22/2023,243.0151215,243.0151215
Water Ordering - 32322,8,2023,34,8/22/2023,,
Water Ordering - 32326,8,2023,34,8/22/2023,0,0
Water Ordering - 32330,8,2023,34,8/22/2023,6136.664276,98.97845607
Water Ordering - 32333,8,2023,34,8/22/2023,3448.607231,50.71481222
Water Ordering - 32340,8,2023,34,8/22/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/22/2023,,
Water Ordering - 32344,8,2023,34,8/22/2023,10141.44711,230.4874344
Water Ordering - 32345,8,2023,34,8/22/2023,696.8873558,38.71596421
Water Ordering - 68013,8,2023,34,8/22/2023,33.8984108,33.8984108
Water Ordering - 85698,8,2023,34,8/22/2023,0,0
Water Ordering - 96147,8,2023,34,8/22/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/22/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/22/2023,9834.651184,144.6272233
Water Ordering - 32367,8,2023,34,8/22/2023,21778.91748,544.472937
Water Ordering - 32368,8,2023,34,8/22/2023,5.50886178,1.101772356
Water Ordering - 32374,8,2023,34,8/22/2023,117.4472809,117.4472809
Water Ordering - 32375,8,2023,34,8/22/2023,4301.893555,78.21624645
Water Ordering - 32376,8,2023,34,8/22/2023,1915.263336,112.6625492
Water Ordering - 32378,8,2023,34,8/22/2023,916.0192261,916.0192261
Water Ordering - 68027,8,2023,34,8/22/2023,324.2085133,10.13151604
Water Ordering - 32286,8,2023,34,8/23/2023,3329.820602,151.3554819
Water Ordering - 32287,8,2023,34,8/23/2023,26761.64325,669.0410812
Water Ordering - 32296,8,2023,34,8/23/2023,28.00475311,28.00475311
Water Ordering - 32299,8,2023,34,8/23/2023,44825.37906,466.9310319
Water Ordering - 32302,8,2023,34,8/23/2023,612.4744053,25.51976689
Water Ordering - 32305,8,2023,34,8/23/2023,4323.368431,113.7728534
Water Ordering - 32321,8,2023,34,8/23/2023,243.0151215,243.0151215
Water Ordering - 32322,8,2023,34,8/23/2023,,
Water Ordering - 32326,8,2023,34,8/23/2023,0,0
Water Ordering - 32330,8,2023,34,8/23/2023,6809.682167,101.6370473
Water Ordering - 32333,8,2023,34,8/23/2023,1551.821541,51.72738469
Water Ordering - 32340,8,2023,34,8/23/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/23/2023,,
Water Ordering - 32344,8,2023,34,8/23/2023,9079.489456,232.807422
Water Ordering - 32345,8,2023,34,8/23/2023,748.3099747,39.38473551
Water Ordering - 68013,8,2023,34,8/23/2023,33.8984108,33.8984108
Water Ordering - 85698,8,2023,34,8/23/2023,0,0
Water Ordering - 96147,8,2023,34,8/23/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/23/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/23/2023,10553.54422,146.5770031
Water Ordering - 32367,8,2023,34,8/23/2023,52558.04016,547.479585
Water Ordering - 32368,8,2023,34,8/23/2023,2.422909975,1.211454988
Water Ordering - 32374,8,2023,34,8/23/2023,1765.740356,117.7160238
Water Ordering - 32375,8,2023,34,8/23/2023,4635.768753,79.92704747
Water Ordering - 32376,8,2023,34,8/23/2023,6615.099426,114.0534384
Water Ordering - 32378,8,2023,34,8/23/2023,44042.81323,917.558609
Water Ordering - 68027,8,2023,34,8/23/2023,323.8364487,11.16677409
Water Ordering - 32286,8,2023,34,8/24/2023,3494.998291,151.9564474
Water Ordering - 32287,8,2023,34,8/24/2023,670.2496948,670.2496948
Water Ordering - 32296,8,2023,34,8/24/2023,84.40631104,28.13543701
Water Ordering - 32299,8,2023,34,8/24/2023,45280.17776,471.6685184
Water Ordering - 32302,8,2023,34,8/24/2023,602.48382,26.19494869
Water Ordering - 32305,8,2023,34,8/24/2023,7425.58889,116.0248264
Water Ordering - 32321,8,2023,34,8/24/2023,243.0151215,243.0151215
Water Ordering - 32322,8,2023,34,8/24/2023,,
Water Ordering - 32326,8,2023,34,8/24/2023,0,0
Water Ordering - 32330,8,2023,34,8/24/2023,6886.850937,104.3462263
Water Ordering - 32333,8,2023,34,8/24/2023,52.03779221,52.03779221
Water Ordering - 32340,8,2023,34,8/24/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/24/2023,,
Water Ordering - 32344,8,2023,34,8/24/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,34,8/24/2023,761.5104523,40.07949749
Water Ordering - 68013,8,2023,34,8/24/2023,33.8984108,33.8984108
Water Ordering - 85698,8,2023,34,8/24/2023,0,0
Water Ordering - 96147,8,2023,34,8/24/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/24/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/24/2023,7712.908508,148.3251636
Water Ordering - 32367,8,2023,34,8/24/2023,52836.56213,550.3808556
Water Ordering - 32368,8,2023,34,8/24/2023,2.486795425,1.243397713
Water Ordering - 32374,8,2023,34,8/24/2023,117.9727173,117.9727173
Water Ordering - 32375,8,2023,34,8/24/2023,4324.011505,81.58512274
Water Ordering - 32376,8,2023,34,8/24/2023,1847.433968,115.464623
Water Ordering - 32378,8,2023,34,8/24/2023,919.1112061,919.1112061
Water Ordering - 68027,8,2023,34,8/24/2023,429.7414446,12.27832699
Water Ordering - 32286,8,2023,34,8/25/2023,2288.133377,152.5422251
Water Ordering - 32287,8,2023,34,8/25/2023,26177.79474,671.2255061
Water Ordering - 32296,8,2023,34,8/25/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,34,8/25/2023,40866.47775,475.1916018
Water Ordering - 32302,8,2023,34,8/25/2023,645.2028522,26.88345218
Water Ordering - 32305,8,2023,34,8/25/2023,7716.393608,118.7137478
Water Ordering - 32321,8,2023,34,8/25/2023,14001.33034,245.6373743
Water Ordering - 32322,8,2023,34,8/25/2023,,
Water Ordering - 32326,8,2023,34,8/25/2023,0,0
Water Ordering - 32330,8,2023,34,8/25/2023,740.8545151,105.8363593
Water Ordering - 32333,8,2023,34,8/25/2023,52.03779221,52.03779221
Water Ordering - 32340,8,2023,34,8/25/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/25/2023,,
Water Ordering - 32344,8,2023,34,8/25/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,34,8/25/2023,815.5609932,40.77804966
Water Ordering - 68013,8,2023,34,8/25/2023,340.2870331,34.02870331
Water Ordering - 85698,8,2023,34,8/25/2023,0,0
Water Ordering - 96147,8,2023,34,8/25/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/25/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/25/2023,149.0403442,149.0403442
Water Ordering - 32367,8,2023,34,8/25/2023,53114.1156,553.2720375
Water Ordering - 32368,8,2023,34,8/25/2023,1.243397713,1.243397713
Water Ordering - 32374,8,2023,34,8/25/2023,1773.80191,118.2534607
Water Ordering - 32375,8,2023,34,8/25/2023,4744.217369,83.23188367
Water Ordering - 32376,8,2023,34,8/25/2023,6658.837692,116.8217139
Water Ordering - 32378,8,2023,34,8/25/2023,44188.95142,920.6031545
Water Ordering - 68027,8,2023,34,8/25/2023,12.89101028,12.89101028
Water Ordering - 32286,8,2023,34,8/26/2023,3983.39711,153.2075812
Water Ordering - 32287,8,2023,34,8/26/2023,672.1894531,672.1894531
Water Ordering - 32296,8,2023,34,8/26/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,34,8/26/2023,18140.37476,477.378283
Water Ordering - 32302,8,2023,34,8/26/2023,1815.079424,28.360616
Water Ordering - 32305,8,2023,34,8/26/2023,7623.905243,121.0143689
Water Ordering - 32321,8,2023,34,8/26/2023,24236.58459,252.4644229
Water Ordering - 32322,8,2023,34,8/26/2023,,
Water Ordering - 32326,8,2023,34,8/26/2023,0,0
Water Ordering - 32330,8,2023,34,8/26/2023,105.9493103,105.9493103
Water Ordering - 32333,8,2023,34,8/26/2023,52.03779221,52.03779221
Water Ordering - 32340,8,2023,34,8/26/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,34,8/26/2023,,
Water Ordering - 32344,8,2023,34,8/26/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,34,8/26/2023,788.2079277,41.48462777
Water Ordering - 68013,8,2023,34,8/26/2023,34.16440964,34.16440964
Water Ordering - 85698,8,2023,34,8/26/2023,0,0
Water Ordering - 96147,8,2023,34,8/26/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,34,8/26/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,34,8/26/2023,149.0403442,149.0403442
Water Ordering - 32367,8,2023,34,8/26/2023,53402.16968,556.2726008
Water Ordering - 32368,8,2023,34,8/26/2023,1.243397713,1.243397713
Water Ordering - 32374,8,2023,34,8/26/2023,118.4855423,118.4855423
Water Ordering - 32375,8,2023,34,8/26/2023,4668.946716,84.8899403
Water Ordering - 32376,8,2023,34,8/26/2023,2009.880943,118.2282908
Water Ordering - 32378,8,2023,34,8/26/2023,922.0394897,922.0394897
Water Ordering - 68027,8,2023,34,8/26/2023,431.5923386,13.48726058
Water Ordering - 32286,8,2023,35,8/27/2023,4160.237915,154.0828857
Water Ordering - 32287,8,2023,35,8/27/2023,26921.97729,673.0494324
Water Ordering - 32296,8,2023,35,8/27/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,35,8/27/2023,11480.62143,478.3592262
Water Ordering - 32302,8,2023,35,8/27/2023,3047.974451,32.08394159
Water Ordering - 32305,8,2023,35,8/27/2023,612.2482071,122.4496414
Water Ordering - 32321,8,2023,35,8/27/2023,24938.11014,259.7719806
Water Ordering - 32322,8,2023,35,8/27/2023,,
Water Ordering - 32326,8,2023,35,8/27/2023,0,0
Water Ordering - 32330,8,2023,35,8/27/2023,105.9493103,105.9493103
Water Ordering - 32333,8,2023,35,8/27/2023,52.03779221,52.03779221
Water Ordering - 32340,8,2023,35,8/27/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,35,8/27/2023,,
Water Ordering - 32344,8,2023,35,8/27/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,35,8/27/2023,715.7584572,42.10343866
Water Ordering - 68013,8,2023,35,8/27/2023,34.16440964,34.16440964
Water Ordering - 85698,8,2023,35,8/27/2023,0,0
Water Ordering - 96147,8,2023,35,8/27/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,35,8/27/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,35,8/27/2023,149.0403442,149.0403442
Water Ordering - 32367,8,2023,35,8/27/2023,53755.33374,559.9513931
Water Ordering - 32368,8,2023,35,8/27/2023,1.243397713,1.243397713
Water Ordering - 32374,8,2023,35,8/27/2023,118.4855423,118.4855423
Water Ordering - 32375,8,2023,35,8/27/2023,85.68563843,85.68563843
Water Ordering - 32376,8,2023,35,8/27/2023,118.5425568,118.5425568
Water Ordering - 32378,8,2023,35,8/27/2023,922.0394897,922.0394897
Water Ordering - 68027,8,2023,35,8/27/2023,14.03888798,14.03888798
Water Ordering - 32286,8,2023,35,8/28/2023,1237.290359,154.6612949
Water Ordering - 32287,8,2023,35,8/28/2023,27680.85126,675.1427136
Water Ordering - 32296,8,2023,35,8/28/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,35,8/28/2023,37911.60931,479.8937888
Water Ordering - 32302,8,2023,35,8/28/2023,589.6097946,34.6829291
Water Ordering - 32305,8,2023,35,8/28/2023,2833.048737,123.176032
Water Ordering - 32321,8,2023,35,8/28/2023,25734.35419,268.0661894
Water Ordering - 32322,8,2023,35,8/28/2023,,
Water Ordering - 32326,8,2023,35,8/28/2023,0,0
Water Ordering - 32330,8,2023,35,8/28/2023,6430.623001,107.17705
Water Ordering - 32333,8,2023,35,8/28/2023,3318.750015,52.67857167
Water Ordering - 32340,8,2023,35,8/28/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,35,8/28/2023,,
Water Ordering - 32344,8,2023,35,8/28/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,35,8/28/2023,769.019886,42.723327
Water Ordering - 68013,8,2023,35,8/28/2023,205.6844101,34.28073502
Water Ordering - 85698,8,2023,35,8/28/2023,0,0
Water Ordering - 96147,8,2023,35,8/28/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,35,8/28/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,35,8/28/2023,9151.524307,150.0249886
Water Ordering - 32367,8,2023,35,8/28/2023,54093.2713,563.4715761
Water Ordering - 32368,8,2023,35,8/28/2023,1.243397713,1.243397713
Water Ordering - 32374,8,2023,35,8/28/2023,118.4855423,118.4855423
Water Ordering - 32375,8,2023,35,8/28/2023,85.68563843,85.68563843
Water Ordering - 32376,8,2023,35,8/28/2023,118.5425568,118.5425568
Water Ordering - 32378,8,2023,35,8/28/2023,922.0394897,922.0394897
Water Ordering - 68027,8,2023,35,8/28/2023,467.5808983,14.61190307
Water Ordering - 32286,8,2023,35,8/29/2023,1394.107269,154.9008077
Water Ordering - 32287,8,2023,35,8/29/2023,676.3790894,676.3790894
Water Ordering - 32296,8,2023,35,8/29/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,35,8/29/2023,30355.0907,481.8268365
Water Ordering - 32302,8,2023,35,8/29/2023,70.12678528,35.06339264
Water Ordering - 32305,8,2023,35,8/29/2023,4993.421173,124.8355293
Water Ordering - 32321,8,2023,35,8/29/2023,17237.77325,273.6154485
Water Ordering - 32322,8,2023,35,8/29/2023,,
Water Ordering - 32326,8,2023,35,8/29/2023,0,0
Water Ordering - 32330,8,2023,35,8/29/2023,7357.852806,109.8186986
Water Ordering - 32333,8,2023,35,8/29/2023,4777.051807,54.28467963
Water Ordering - 32340,8,2023,35,8/29/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,35,8/29/2023,,
Water Ordering - 32344,8,2023,35,8/29/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,35,8/29/2023,867.8964844,43.39482422
Water Ordering - 68013,8,2023,35,8/29/2023,34.35351181,34.35351181
Water Ordering - 85698,8,2023,35,8/29/2023,0,0
Water Ordering - 96147,8,2023,35,8/29/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,35,8/29/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,35,8/29/2023,14669.94243,152.8119003
Water Ordering - 32367,8,2023,35,8/29/2023,54423.95941,566.9162439
Water Ordering - 32368,8,2023,35,8/29/2023,1.243397713,1.243397713
Water Ordering - 32374,8,2023,35,8/29/2023,118.4855423,118.4855423
Water Ordering - 32375,8,2023,35,8/29/2023,5195.312164,86.58853607
Water Ordering - 32376,8,2023,35,8/29/2023,7662.551643,119.7273694
Water Ordering - 32378,8,2023,35,8/29/2023,44329.97406,923.5411263
Water Ordering - 68027,8,2023,35,8/29/2023,15.16247177,15.16247177
Water Ordering - 32286,8,2023,35,8/30/2023,2485.081833,155.3176146
Water Ordering - 32287,8,2023,35,8/30/2023,676.3790894,676.3790894
Water Ordering - 32296,8,2023,35,8/30/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,35,8/30/2023,32449.24136,484.3170353
Water Ordering - 32302,8,2023,35,8/30/2023,35.06339264,35.06339264
Water Ordering - 32305,8,2023,35,8/30/2023,7260.183884,127.3716471
Water Ordering - 32321,8,2023,35,8/30/2023,275.2575378,275.2575378
Water Ordering - 32322,8,2023,35,8/30/2023,,
Water Ordering - 32326,8,2023,35,8/30/2023,0,0
Water Ordering - 32330,8,2023,35,8/30/2023,7428.851265,112.5583525
Water Ordering - 32333,8,2023,35,8/30/2023,833.6165504,55.5744367
Water Ordering - 32340,8,2023,35,8/30/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,35,8/30/2023,,
Water Ordering - 32344,8,2023,35,8/30/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,35,8/30/2023,748.6542854,44.03848738
Water Ordering - 68013,8,2023,35,8/30/2023,34.35351181,34.35351181
Water Ordering - 85698,8,2023,35,8/30/2023,0,0
Water Ordering - 96147,8,2023,35,8/30/2023,132.9301147,132.9301147
Water Ordering - 2000023,8,2023,35,8/30/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,35,8/30/2023,9171.58847,155.450652
Water Ordering - 32367,8,2023,35,8/30/2023,54758.63055,570.4024016
Water Ordering - 32368,8,2023,35,8/30/2023,1.243397713,1.243397713
Water Ordering - 32374,8,2023,35,8/30/2023,118.4855423,118.4855423
Water Ordering - 32375,8,2023,35,8/30/2023,4588.092064,88.23253969
Water Ordering - 32376,8,2023,35,8/30/2023,1332.613739,121.1467035
Water Ordering - 32378,8,2023,35,8/30/2023,924.9833984,924.9833984
Water Ordering - 68027,8,2023,35,8/30/2023,15.16247177,15.16247177
Water Ordering - 32286,8,2023,35,8/31/2023,2493.686081,155.8553801
Water Ordering - 32287,8,2023,35,8/31/2023,27779.02216,677.5371258
Water Ordering - 32296,8,2023,35,8/31/2023,28.19528961,28.19528961
Water Ordering - 32299,8,2023,35,8/31/2023,25810.97839,486.9995923
Water Ordering - 32302,8,2023,35,8/31/2023,35.06339264,35.06339264
Water Ordering - 32305,8,2023,35,8/31/2023,6395.699356,130.5244767
Water Ordering - 32321,8,2023,35,8/31/2023,275.2575378,275.2575378
Water Ordering - 32322,8,2023,35,8/31/2023,,
Water Ordering - 32326,8,2023,35,8/31/2023,0,0
Water Ordering - 32330,8,2023,35,8/31/2023,3779.787277,114.5390084
Water Ordering - 32333,8,2023,35,8/31/2023,55.85786057,55.85786057
Water Ordering - 32340,8,2023,35,8/31/2023,332.258728,332.258728
Water Ordering - 32343,8,2023,35,8/31/2023,,
Water Ordering - 32344,8,2023,35,8/31/2023,233.8303528,233.8303528
Water Ordering - 32345,8,2023,35,8/31/2023,623.7414436,44.55296026
Water Ordering - 68013,8,2023,35,8/31/2023,34.35351181,34.35351181
Water Ordering - 85698,8,2023,35,8/31/2023,0,0
Water Ordering - 96147,8,2023,35,8/31/2023,132.9301147,132.9301147
